position5,offset6y,position1,pos4role,pos5role,offset8x,offset0y,position10,attackers,offset4y,formationname,pos6role,offset8y,offset1y,offset3y,offensiverating,offset5y,position8,offset4x,pos7role,offset0x,defenders,offset6x,position0,position4,position3,offset10y,pos2role,relativeformationid,offset7y,position7,offset7x,pos1role,offset10x,formationaudioid,pos3role,position6,offset9y,teamid,pos9role,offset2y,formationfullnameid,position2,formationid,offset2x,pos10role,position9,offset9x,offset5x,pos8role,offset3x,offset1x,midfielders,pos0role
9,0.350000,3,8581,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25667,0.500000,5.000000,0.350000,0,7,6,0.870000,12867,4,0.600000,12,0.900000,8450,0.500000,14,12802,11,0.670000,101083,29570,0.150000,3,4,475,0.650000,38213,18,0.500000,0.650000,25605,0.350000,0.900000,4.000000,4161
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17155,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8581,0.500000,14,12737,11,0.670000,101084,29570,0.150000,3,4,476,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
9,0.350000,3,8581,17985,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8385,0.500000,14,12737,11,0.670000,101085,29570,0.150000,3,4,477,0.650000,38213,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
9,0.350000,3,8581,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17025,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25797,0.500000,5.000000,0.350000,0,7,6,0.870000,12867,4,0.600000,12,0.900000,8450,0.500000,14,12802,11,0.670000,101088,29571,0.150000,3,4,478,0.650000,38404,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4161
12,0.500000,4,17089,25794,0.100000,0.020000,26,2.000000,0.350000,3-1-4-2,21314,0.560000,0.150000,0.150000,3,0.560000,16,0.500000,21314,0.500000,3.500000,0.650000,0,10,6,0.850000,12737,22,0.500000,15,0.350000,14145,0.400000,1,12737,13,0.850000,101097,38405,0.175000,28,5,479,0.500000,38275,24,0.600000,0.900000,25729,0.300000,0.700000,4.500000,4161
9,0.350000,3,8450,17160,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17025,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8386,0.500000,14,12865,11,0.670000,101099,29570,0.150000,3,4,480,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
9,0.350000,3,8450,17025,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,18306,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8452,0.500000,14,12865,11,0.670000,101100,29576,0.150000,3,4,481,0.650000,38341,18,0.500000,0.650000,25605,0.350000,0.900000,4.000000,4161
9,0.350000,3,8386,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,18306,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12802,4,0.600000,12,0.900000,8386,0.500000,14,12802,11,0.670000,101101,29570,0.150000,3,4,482,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
12,0.500000,4,17089,25602,0.100000,0.020000,26,2.000000,0.350000,3-1-4-2,21314,0.560000,0.150000,0.150000,3,0.560000,16,0.500000,21319,0.500000,3.500000,0.650000,0,10,6,0.850000,12737,22,0.500000,15,0.350000,12865,0.400000,1,12865,13,0.850000,101103,38405,0.175000,28,5,483,0.500000,38275,24,0.600000,0.900000,25667,0.300000,0.700000,4.500000,4161
9,0.350000,3,8386,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12865,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,101104,29634,0.150000,3,4,484,0.650000,38405,18,0.500000,0.650000,25667,0.350000,0.900000,4.000000,4161
7,0.330000,3,14145,8450,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17089,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21251,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8386,0.400000,4,12737,10,0.850000,101105,38405,0.150000,24,4,485,0.700000,38405,24,0.600000,0.100000,21381,0.500000,0.900000,3.000000,4161
10,0.600000,3,8450,17089,0.350000,0.020000,25,1.000000,0.220000,4-1-4-1,25602,0.500000,0.220000,0.150000,2,0.330000,15,0.100000,21314,0.500000,4.500000,0.900000,0,7,6,0.850000,12737,2,0.500000,13,0.650000,8386,0.500000,15,12737,12,0.600000,101108,25667,0.150000,31,4,486,0.650000,38405,16,0.100000,0.500000,21314,0.350000,0.900000,4.500000,4226
9,0.350000,3,8386,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25797,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,9987,0.500000,14,12865,11,0.670000,101110,29637,0.150000,3,4,487,0.650000,38410,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4226
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,101112,29957,0.150000,3,4,488,0.650000,38213,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
12,0.500000,3,8386,25602,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21314,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21185,0.500000,4.000000,0.650000,0,7,6,0.850000,12802,16,0.500000,15,0.350000,8581,0.400000,10,12737,13,0.850000,105013,38213,0.150000,11,4,489,0.650000,38405,24,0.600000,0.900000,25602,0.350000,0.900000,4.000000,5827
9,0.350000,3,8394,17160,0.900000,0.020000,27,3.000000,0.220000,4-2-1-3,17153,0.800000,0.220000,0.150000,3,0.350000,23,0.100000,29640,0.500000,4.000000,0.350000,0,7,6,0.800000,12802,36,0.670000,18,0.500000,8581,0.100000,18,12865,11,0.870000,105035,38210,0.150000,27,4,490,0.650000,33989,25,0.500000,0.650000,33989,0.350000,0.900000,3.000000,4226
9,0.350000,3,8513,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17155,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12865,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,110062,29571,0.150000,3,4,491,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4226
7,0.330000,3,12737,8450,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17153,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21319,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8450,0.400000,4,12737,10,0.850000,110069,38405,0.150000,24,4,492,0.700000,38275,24,0.600000,0.100000,21251,0.500000,0.900000,3.000000,4161
9,0.350000,3,8581,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12865,4,0.600000,12,0.900000,8386,0.500000,14,12865,11,0.670000,110072,29570,0.150000,3,4,493,0.650000,38213,18,0.500000,0.650000,25667,0.350000,0.900000,4.000000,4161
10,0.500000,3,8386,17089,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21381,0.800000,0.220000,0.150000,3,0.330000,23,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.800000,12802,9,0.500000,15,0.350000,8581,0.100000,6,12737,13,0.850000,110075,38275,0.150000,7,4,494,0.650000,33794,25,0.500000,0.500000,33859,0.350000,0.900000,3.000000,4161
10,0.500000,3,8386,17089,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21314,0.800000,0.220000,0.150000,3,0.330000,23,0.100000,21442,0.500000,4.000000,0.650000,0,7,6,0.800000,12806,9,0.500000,15,0.350000,8386,0.100000,6,12737,13,0.850000,110078,38405,0.150000,7,4,495,0.650000,33986,25,0.500000,0.500000,33794,0.350000,0.900000,3.000000,4161
7,0.600000,3,12802,8450,0.350000,0.020000,25,1.000000,0.150000,5-4-1,25602,0.500000,0.220000,0.175000,0,0.220000,15,0.300000,21314,0.500000,5.000000,0.900000,0,6,5,0.850000,12737,33,0.500000,13,0.650000,8450,0.500000,5,12802,12,0.600000,110081,25602,0.150000,14,4,496,0.700000,38405,16,0.100000,0.100000,21314,0.500000,0.900000,4.000000,5827
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8386,0.500000,14,12865,11,0.670000,110093,29570,0.150000,3,4,497,0.650000,38275,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
7,0.600000,3,12737,8581,0.350000,0.020000,25,1.000000,0.150000,5-4-1,25602,0.500000,0.220000,0.175000,0,0.220000,15,0.300000,21251,0.500000,5.000000,0.900000,0,6,5,0.850000,12865,33,0.500000,13,0.650000,8386,0.500000,5,12865,12,0.600000,110176,25602,0.150000,14,4,498,0.700000,38405,16,0.100000,0.100000,21251,0.500000,0.900000,4.000000,4226
13,0.500000,4,25729,21185,0.900000,0.020000,27,3.000000,0.560000,3-4-3,21185,0.800000,0.150000,0.150000,4,0.500000,23,0.900000,25729,0.500000,3.000000,0.350000,0,12,6,0.800000,12737,25,0.560000,16,0.100000,14145,0.100000,0,12737,15,0.850000,110206,38213,0.175000,2,5,499,0.500000,33859,25,0.500000,0.650000,33859,0.300000,0.700000,4.000000,4226
7,0.330000,3,12737,8581,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17095,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21381,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8581,0.400000,4,12737,10,0.850000,110313,38275,0.150000,24,4,500,0.700000,38405,24,0.600000,0.100000,21314,0.500000,0.900000,3.000000,4161
7,0.330000,3,12737,8450,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17025,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21314,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8386,0.400000,4,12737,10,0.850000,110321,38405,0.150000,24,4,501,0.700000,38405,24,0.600000,0.100000,21442,0.500000,0.900000,3.000000,4161
13,0.500000,4,25729,21314,0.750000,0.020000,25,2.000000,0.560000,3-4-2-1,21381,0.700000,0.150000,0.150000,3,0.500000,17,0.900000,25729,0.500000,3.000000,0.350000,0,12,6,0.870000,12867,24,0.560000,16,0.100000,12737,0.500000,19,12737,15,0.700000,110329,29957,0.175000,21,5,502,0.500000,38341,19,0.250000,0.650000,29576,0.300000,0.700000,5.000000,5827
10,0.500000,3,8386,17025,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21314,0.800000,0.220000,0.150000,3,0.330000,23,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.800000,12737,9,0.500000,15,0.350000,8581,0.100000,6,12865,13,0.850000,110374,38213,0.150000,7,4,503,0.650000,33794,25,0.500000,0.500000,33794,0.350000,0.900000,3.000000,4161
9,0.350000,3,8450,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,110395,29634,0.150000,3,4,504,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
9,0.350000,3,8386,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25729,0.500000,5.000000,0.350000,0,7,6,0.870000,12865,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,110396,29570,0.150000,3,4,505,0.650000,38405,18,0.500000,0.650000,25729,0.350000,0.900000,4.000000,4161
12,0.500000,3,8450,25729,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21185,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.850000,12802,16,0.500000,15,0.350000,8450,0.400000,10,12737,13,0.850000,110404,38405,0.150000,11,4,506,0.650000,38405,24,0.600000,0.900000,25605,0.350000,0.900000,4.000000,4161
13,0.500000,4,25669,21314,0.500000,0.020000,26,2.500000,0.560000,3-4-1-2,21314,0.670000,0.150000,0.150000,4,0.500000,18,0.900000,25669,0.500000,3.000000,0.350000,0,12,6,0.870000,12737,23,0.560000,16,0.100000,12865,0.400000,1,12737,15,0.870000,110468,38405,0.175000,29,5,507,0.500000,38405,24,0.600000,0.650000,29957,0.300000,0.700000,4.500000,4161
9,0.350000,3,8450,17089,0.500000,0.020000,25,1.000000,0.220000,4-2-3-1,17160,0.670000,0.220000,0.150000,2,0.350000,18,0.100000,29634,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,3,0.670000,17,0.850000,8452,0.500000,14,12802,11,0.670000,110500,29637,0.150000,16,4,508,0.650000,38213,19,0.150000,0.650000,29576,0.350000,0.900000,4.000000,5827
13,0.480000,3,8581,21185,0.500000,0.020000,26,2.500000,0.220000,4-3-1-2,21442,0.700000,0.220000,0.150000,2,0.500000,18,0.100000,21314,0.500000,4.000000,0.500000,0,7,6,0.850000,12737,6,0.500000,15,0.350000,8450,0.400000,9,12737,14,0.850000,110501,38213,0.150000,34,4,509,0.650000,38405,24,0.600000,0.650000,29957,0.350000,0.900000,3.500000,5827
9,0.350000,3,8450,17096,0.100000,0.020000,26,2.000000,0.220000,4-4-2,17155,0.560000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,4.000000,0.350000,0,7,6,0.850000,12865,17,0.560000,12,0.900000,8581,0.400000,10,12737,11,0.850000,110502,38341,0.150000,12,4,510,0.650000,38404,24,0.600000,0.650000,25797,0.350000,0.900000,4.000000,4161
9,0.350000,3,9987,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12802,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,110532,29570,0.150000,3,4,511,0.650000,38341,18,0.500000,0.650000,25605,0.350000,0.900000,4.000000,5827
7,0.330000,3,12806,8450,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17089,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21314,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8450,0.400000,4,12802,10,0.850000,110556,38213,0.150000,24,4,512,0.700000,38275,24,0.600000,0.100000,21442,0.500000,0.900000,3.000000,5827
9,0.350000,3,8386,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17160,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12802,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,110580,30346,0.150000,3,4,513,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
10,0.500000,3,8581,17025,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21381,0.800000,0.220000,0.150000,3,0.330000,23,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.800000,12865,9,0.500000,15,0.350000,8581,0.100000,6,12865,13,0.850000,110588,38341,0.150000,7,4,514,0.650000,33859,25,0.500000,0.500000,33986,0.350000,0.900000,3.000000,5827
9,0.350000,3,8386,18306,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17025,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12865,4,0.600000,12,0.900000,8450,0.500000,14,12802,11,0.670000,110636,29570,0.150000,3,4,515,0.650000,38213,18,0.500000,0.650000,25667,0.350000,0.900000,4.000000,5827
13,0.500000,4,25729,21314,0.750000,0.020000,25,2.000000,0.560000,3-4-2-1,21314,0.700000,0.150000,0.150000,3,0.500000,17,0.900000,25794,0.500000,3.000000,0.350000,0,12,6,0.870000,12737,24,0.560000,16,0.100000,12802,0.500000,19,12737,15,0.700000,110645,29957,0.175000,21,5,516,0.500000,38213,19,0.250000,0.650000,29570,0.300000,0.700000,5.000000,5827
7,0.330000,3,12737,8450,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17089,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21381,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8450,0.400000,4,12802,10,0.850000,110678,38405,0.150000,24,4,517,0.700000,38275,24,0.600000,0.100000,21381,0.500000,0.900000,3.000000,4226
9,0.350000,3,8450,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8513,0.500000,14,12865,11,0.670000,110685,29576,0.150000,3,4,518,0.650000,38405,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4161
9,0.350000,3,8581,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25605,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,9987,0.500000,14,12802,11,0.670000,110697,29570,0.150000,3,4,519,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
9,0.350000,3,8386,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25729,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,110711,29570,0.150000,3,4,520,0.650000,38213,18,0.500000,0.650000,25729,0.350000,0.900000,4.000000,4161
13,0.500000,4,25602,21314,0.500000,0.020000,26,2.500000,0.560000,3-4-1-2,21314,0.670000,0.150000,0.150000,4,0.500000,18,0.900000,25729,0.500000,3.000000,0.350000,0,12,6,0.870000,12802,23,0.560000,16,0.100000,14145,0.400000,1,12802,15,0.870000,110720,38405,0.175000,29,5,521,0.500000,38405,24,0.600000,0.650000,29570,0.300000,0.700000,4.500000,5827
13,0.500000,4,25669,21314,0.500000,0.020000,26,2.500000,0.560000,3-4-1-2,21314,0.670000,0.150000,0.150000,4,0.500000,18,0.900000,25729,0.500000,3.000000,0.350000,0,12,6,0.870000,12865,23,0.560000,16,0.100000,12802,0.400000,1,12865,15,0.870000,110724,38405,0.175000,29,5,522,0.500000,38405,24,0.600000,0.650000,29570,0.300000,0.700000,4.500000,4161
7,0.330000,3,14145,8450,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17089,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21442,0.500000,5.000000,0.500000,0,6,5,0.850000,14145,31,0.500000,13,0.650000,8450,0.400000,4,12737,10,0.850000,110738,38405,0.150000,24,4,523,0.700000,38405,24,0.600000,0.100000,21251,0.500000,0.900000,3.000000,5827
13,0.480000,3,8386,21185,0.750000,0.020000,25,2.500000,0.220000,4-3-2-1,21185,0.700000,0.220000,0.150000,2,0.500000,17,0.100000,21442,0.500000,4.000000,0.500000,0,7,6,0.850000,12737,7,0.500000,15,0.350000,8386,0.500000,8,12737,14,0.700000,110740,29634,0.150000,20,4,524,0.650000,38405,19,0.250000,0.650000,29570,0.350000,0.900000,3.500000,4161
9,0.350000,3,9987,18306,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25729,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,110745,29570,0.150000,3,4,525,0.650000,38341,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
10,0.600000,3,8450,17025,0.350000,0.020000,25,1.000000,0.220000,4-1-4-1,25602,0.500000,0.220000,0.150000,2,0.330000,15,0.100000,21442,0.500000,4.500000,0.900000,0,7,6,0.850000,12737,2,0.500000,13,0.650000,8513,0.500000,15,12737,12,0.600000,110746,25794,0.150000,31,4,526,0.650000,38341,16,0.100000,0.500000,21314,0.350000,0.900000,4.500000,4161
7,0.500000,3,12802,8450,0.900000,0.020000,27,1.000000,0.150000,5-2-3,21314,0.800000,0.220000,0.175000,1,0.220000,23,0.300000,21185,0.500000,6.000000,0.650000,0,6,5,0.800000,14145,30,0.500000,15,0.350000,8450,0.100000,3,12737,13,0.850000,110747,38275,0.150000,36,4,527,0.700000,33986,25,0.500000,0.100000,33859,0.500000,0.900000,3.000000,4161
7,0.600000,3,12737,8386,0.350000,0.020000,25,1.000000,0.150000,5-4-1,25602,0.500000,0.220000,0.175000,0,0.220000,15,0.300000,21185,0.500000,5.000000,0.900000,0,6,5,0.850000,12737,33,0.500000,13,0.650000,8450,0.500000,5,12802,12,0.600000,110749,25602,0.150000,14,4,528,0.700000,38405,16,0.100000,0.100000,21251,0.500000,0.900000,4.000000,4161
9,0.350000,3,8581,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12802,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,110750,29570,0.150000,3,4,529,0.650000,38213,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
9,0.350000,3,8450,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17025,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,110751,29570,0.150000,3,4,530,0.650000,38213,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
9,0.350000,3,8450,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17025,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,110752,29570,0.150000,3,4,531,0.650000,38275,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,110770,29570,0.150000,3,4,532,0.650000,38213,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4226
13,0.500000,4,25602,21381,0.750000,0.020000,25,2.000000,0.560000,3-4-2-1,21442,0.700000,0.150000,0.150000,3,0.500000,17,0.900000,25667,0.500000,3.000000,0.350000,0,12,6,0.870000,12737,24,0.560000,16,0.100000,12802,0.500000,19,12737,15,0.700000,110776,29570,0.175000,21,5,533,0.500000,38341,19,0.250000,0.650000,29570,0.300000,0.700000,5.000000,4161
9,0.350000,3,8450,17096,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17155,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25797,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,110827,29576,0.150000,3,4,534,0.650000,38213,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
13,0.480000,3,8386,21314,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21185,0.800000,0.220000,0.150000,3,0.500000,23,0.100000,21251,0.500000,4.000000,0.500000,0,7,6,0.800000,12737,8,0.500000,15,0.350000,8581,0.100000,6,12737,14,0.850000,110832,38213,0.150000,17,4,535,0.650000,33986,25,0.500000,0.650000,33859,0.350000,0.900000,3.000000,4161
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12802,4,0.600000,12,0.900000,8386,0.500000,14,12865,11,0.670000,110839,29570,0.150000,3,4,536,0.650000,38213,18,0.500000,0.650000,25667,0.350000,0.900000,4.000000,4161
12,0.500000,3,8450,25602,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21185,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.850000,12865,16,0.500000,15,0.350000,8450,0.400000,10,12865,13,0.850000,110890,38405,0.150000,11,4,537,0.650000,38341,24,0.600000,0.900000,25602,0.350000,0.900000,4.000000,5827
13,0.500000,4,25729,21314,0.750000,0.020000,25,2.000000,0.560000,3-4-2-1,21251,0.700000,0.150000,0.150000,3,0.500000,17,0.900000,25729,0.500000,3.000000,0.350000,0,12,6,0.870000,12737,24,0.560000,16,0.100000,14145,0.500000,19,14145,15,0.700000,110908,29957,0.175000,21,5,538,0.500000,38341,19,0.250000,0.650000,29570,0.300000,0.700000,5.000000,5827
