jerseynumber,artificialkey,leaguegoalsprevmatch,isamongtopscorers,leaguegoals,injury,istopscorer,leaguegoalsprevthreematches,reds,yellows,teamid,isamongtopscorersinteam,form,leagueappearances,position,playerid
55,14440,0,0,0,0,0,0,0,0,1478,0,3,0,29,84142
47,14441,0,0,0,0,0,0,0,0,1478,0,3,0,29,83765
19,14442,0,0,0,0,0,0,0,0,1478,0,3,0,29,263372
1,14443,0,0,0,0,0,0,0,0,2055,0,3,0,0,252658
11,14444,0,0,0,0,0,0,0,0,2055,0,3,0,3,247667
26,14445,0,0,0,0,0,0,0,0,2055,0,3,0,4,273633
5,14446,0,0,0,0,0,0,0,0,2055,0,3,0,6,255518
3,14447,0,0,0,0,0,0,0,0,2055,0,3,0,7,268342
7,14448,0,0,0,0,0,0,0,0,2055,0,3,0,12,242924
55,14449,0,0,1,0,0,0,0,0,2055,0,3,0,13,243064
6,14450,0,0,0,0,0,0,0,0,2055,0,3,0,15,248487
10,14451,0,0,1,0,0,0,0,0,2055,0,3,0,16,261105
21,14452,0,0,2,0,0,0,0,0,2055,1,3,0,24,255329
9,14453,0,0,2,0,0,0,0,0,2055,1,3,0,26,255519
47,14454,0,0,4,0,0,0,0,0,2055,1,3,0,28,233568
2,14455,0,0,0,0,0,0,0,0,2055,0,3,0,28,266496
8,14456,0,0,1,0,0,0,0,0,2055,0,3,0,28,228487
45,14457,0,0,2,0,0,0,0,0,2055,1,3,0,28,259843
37,14458,0,0,0,0,0,0,0,0,2055,0,3,0,28,267433
17,14459,0,0,0,0,0,0,0,0,2055,0,3,0,28,274022
15,14460,0,0,0,0,0,0,0,0,2055,0,3,0,28,252810
4,14461,0,0,0,0,0,0,0,0,2055,0,3,0,28,242182
14,14462,0,0,0,0,0,0,0,0,2055,0,3,0,28,274409
20,14463,0,0,0,0,0,0,0,0,2055,0,3,0,28,266190
48,14464,0,0,3,0,0,0,0,0,2055,1,3,0,28,276616
49,14465,0,0,0,0,0,0,0,0,2055,0,3,0,28,266252
54,14466,0,0,1,0,0,0,0,0,2055,0,3,0,29,70631
42,14467,0,0,0,0,0,0,0,0,2055,0,3,0,29,256685
57,14468,0,0,0,0,0,0,0,0,2055,0,3,0,29,274282
56,14469,0,0,0,0,0,0,0,0,2055,0,3,0,29,260497
33,14470,0,0,0,0,0,0,0,0,2055,0,3,0,29,261055
43,14471,0,0,0,0,0,0,0,0,2055,0,3,0,29,73685
46,14472,0,0,0,0,0,0,0,0,2055,0,3,0,29,71370
51,14473,0,0,0,0,0,0,0,0,2055,0,3,0,29,237778
53,14474,0,0,2,0,0,0,0,0,2055,1,3,0,29,261116
44,14475,0,0,1,0,0,0,0,0,2055,0,3,0,29,252643
58,14476,0,0,0,0,0,0,0,0,2055,0,3,0,29,270319
50,14477,0,0,0,0,0,0,0,0,2055,0,3,0,29,72560
41,14478,0,0,0,0,0,0,0,0,2055,0,3,0,29,77205
31,14479,0,0,0,0,0,0,0,0,2056,0,3,0,0,274411
2,14480,0,0,0,0,0,0,0,0,2056,0,3,0,3,266789
20,14481,0,0,2,0,0,0,0,0,2056,1,3,0,4,255297
50,14482,0,0,0,0,0,0,0,0,2056,0,3,0,5,233771
26,14483,0,0,0,0,0,0,0,0,2056,0,3,0,6,266539
27,14484,0,0,0,0,0,0,0,0,2056,0,3,0,7,70637
10,14485,0,0,0,0,0,0,0,0,2056,0,3,0,12,76314
29,14486,0,0,1,0,0,0,0,0,2056,0,3,0,13,228461
25,14487,0,0,0,0,0,0,0,0,2056,0,3,0,15,260395
11,14488,1,0,11,0,0,4,0,0,2056,1,3,0,16,225733
77,14489,0,0,2,0,0,0,0,0,2056,1,3,0,25,252278
80,14490,0,0,2,0,0,0,0,0,2056,1,3,0,28,234339
7,14491,0,0,0,0,0,0,0,0,2056,0,3,0,28,264289
30,14492,0,0,0,0,0,0,0,0,2056,0,3,0,28,267947
15,14493,0,0,0,0,0,0,0,0,2056,0,3,0,28,266788
1,14494,0,0,0,0,0,0,0,0,2056,0,3,0,28,267643
9,14495,1,0,5,0,0,1,0,0,2056,1,3,0,28,179947
16,14496,0,0,0,0,0,0,0,0,2056,0,3,0,28,265548
72,14497,0,0,0,0,0,0,0,0,2056,0,3,0,28,71317
88,14498,0,0,0,0,0,0,0,0,2056,0,3,0,28,276693
8,14499,0,0,0,0,0,0,0,0,2056,0,3,0,28,211004
99,14500,0,0,3,0,0,0,0,0,2056,1,3,0,28,229295
34,14501,0,0,0,0,0,0,0,0,2056,0,3,0,28,274033
3,14502,0,0,0,0,0,0,0,0,2056,0,3,0,29,222798
6,14503,0,0,0,0,0,0,0,0,2056,0,3,0,29,212792
39,14504,0,0,0,0,0,0,0,0,2056,0,3,0,29,70632
66,14505,0,0,0,0,0,0,0,0,2056,0,3,0,29,77206
33,14506,0,0,0,0,0,0,0,0,2056,0,3,0,29,266790
47,14507,0,0,0,0,0,0,0,0,2056,0,3,0,29,77202
13,14508,0,0,0,0,0,0,0,0,2056,0,3,0,29,260608
70,14509,0,0,0,0,0,0,0,0,2056,0,3,0,29,274414
35,14510,0,0,0,0,0,0,0,0,2056,0,3,0,29,274412
46,14511,0,0,0,0,0,0,0,0,2056,0,3,0,29,77204
22,14512,0,0,1,0,0,0,0,0,2056,0,3,0,29,246043
41,14513,0,0,0,0,0,0,0,0,2056,0,3,0,29,70629
21,14514,0,0,0,0,0,0,0,0,2056,0,3,0,29,70633
42,14515,0,0,0,0,0,0,0,0,2056,0,3,0,29,83674
44,14516,0,0,0,0,0,0,0,0,2056,0,3,0,29,83675
1,14517,0,0,0,0,0,0,0,0,112115,0,3,0,0,212839
99,14518,0,0,0,0,0,0,0,0,112115,0,3,0,3,275076
13,14519,0,0,0,0,0,0,0,0,112115,0,3,0,4,261128
23,14520,0,0,0,0,0,0,0,0,112115,0,3,0,6,276140
33,14521,0,0,1,0,0,0,0,0,112115,0,3,0,7,199236
10,14522,0,0,4,0,0,0,0,0,112115,1,3,0,12,238173
4,14523,1,0,1,0,0,1,0,0,112115,0,3,0,13,255500
97,14524,0,0,1,0,0,0,0,0,112115,0,3,0,15,238089
7,14525,0,0,2,0,0,0,0,0,112115,1,3,0,16,233018
27,14526,0,0,0,0,0,0,0,0,112115,0,3,0,24,274041
19,14527,0,0,10,0,0,0,0,0,112115,1,3,0,26,260396
77,14528,0,0,0,0,0,0,0,0,112115,0,3,0,28,83627
11,14529,0,0,0,0,0,0,0,0,112115,0,3,0,28,255917
8,14530,0,0,1,0,0,0,0,0,112115,0,3,0,28,274035
47,14531,0,0,1,0,0,0,0,0,112115,0,3,0,28,71103
51,14532,0,0,0,0,0,0,0,0,112115,0,3,0,28,274115
39,14533,0,0,4,0,0,0,0,0,112115,1,3,0,28,76236
24,14534,0,0,0,0,0,0,0,0,112115,0,3,0,28,253198
34,14535,0,0,0,0,0,0,0,0,112115,0,3,0,28,261582
14,14536,0,0,0,0,0,0,0,0,112115,0,3,0,28,261054
96,14537,0,0,1,0,0,0,0,0,112115,0,3,0,28,245982
9,14538,0,0,4,0,0,1,0,0,112115,1,3,0,28,231910
6,14539,0,0,1,0,0,0,0,0,112115,0,3,0,28,245981
25,14540,0,0,0,0,0,0,0,0,112115,0,3,0,29,83874
3,14541,0,0,0,0,0,0,0,0,112115,0,3,0,29,76160
15,14542,0,0,0,0,0,0,0,0,112115,0,3,0,29,73438
66,14543,0,0,0,0,0,0,0,0,112115,0,3,0,29,76161
31,14544,0,0,0,0,0,0,0,0,112115,0,3,0,29,80188
41,14545,0,0,0,0,0,0,0,0,112115,0,3,0,29,71105
16,14546,0,0,0,0,0,0,0,0,112115,0,3,0,29,76235
20,14547,0,0,0,0,0,0,0,0,112115,0,3,0,29,274116
22,14548,0,0,0,0,0,0,0,0,112115,0,3,0,29,76154
21,14549,0,0,0,0,0,0,0,0,112115,0,3,0,29,77473
46,14550,0,0,0,0,0,0,0,0,112115,0,3,0,29,83878
45,14551,0,0,0,0,0,0,0,0,112115,0,3,0,29,83877
40,14552,0,0,0,0,0,0,0,0,112115,0,3,0,29,71458
74,14553,0,0,0,0,0,0,0,0,112115,0,3,0,29,83880
30,14554,0,0,0,0,0,0,0,0,112115,0,3,0,29,83876
1,14555,0,0,0,0,0,0,0,0,112258,0,3,0,0,221759
33,14556,0,0,0,0,0,0,0,0,112258,0,3,0,3,237089
6,14557,0,0,0,0,0,0,0,0,112258,0,3,0,4,208073
24,14558,0,0,0,0,0,0,0,0,112258,0,3,0,6,83960
27,14559,0,0,0,0,0,0,0,0,112258,0,3,0,7,269093
16,14560,0,0,1,0,0,0,0,0,112258,1,3,0,12,274839
8,14561,0,0,0,0,0,0,0,0,112258,0,3,0,13,208063
42,14562,0,0,1,0,0,0,0,0,112258,1,3,0,15,77193
88,14563,0,0,0,0,0,0,0,0,112258,0,3,0,16,71359
13,14564,0,0,0,0,0,0,0,0,112258,0,3,0,24,248131
11,14565,0,0,0,0,0,0,0,0,112258,0,3,0,26,220922
19,14566,0,0,0,0,0,0,0,0,112258,0,3,0,28,71358
79,14567,0,0,0,0,0,0,0,0,112258,0,3,0,28,83962
3,14568,0,0,0,0,0,0,0,0,112258,0,3,0,28,233280
22,14569,0,0,0,0,0,0,0,0,112258,0,3,0,28,255553
21,14570,0,0,0,0,0,0,0,0,112258,0,3,0,28,266750
9,14571,0,0,1,0,0,0,0,0,112258,1,3,0,28,238579
25,14572,0,0,0,0,0,0,0,0,112258,0,3,0,28,74599
26,14573,0,0,0,0,0,0,0,0,112258,0,3,0,28,83961
15,14574,0,0,0,0,0,0,0,0,112258,0,3,0,28,71234
39,14575,0,0,0,0,0,0,0,0,112258,0,3,0,28,202978
99,14576,0,0,0,0,0,0,0,0,112258,0,3,0,28,77215
23,14577,0,0,0,0,0,0,0,0,112258,0,3,0,28,77192
71,14578,0,0,0,0,0,0,0,0,112258,0,3,0,29,83964
77,14579,0,0,0,0,0,0,0,0,112258,0,3,0,29,83963
10,14580,0,0,0,0,0,0,0,0,112258,0,3,0,29,221767
40,14581,0,0,1,0,0,0,0,0,112258,1,3,0,29,221831
14,14582,0,0,0,0,0,0,0,0,112258,0,3,0,29,266541
20,14583,0,0,0,0,0,0,0,0,112258,0,3,0,29,247714
31,14584,0,0,0,0,0,0,0,0,112555,0,3,0,0,199259
32,14585,0,0,0,0,0,0,0,0,112555,0,3,0,3,227791
4,14586,0,0,0,0,0,0,0,0,112555,0,3,0,4,212776
21,14587,0,0,0,0,0,0,0,0,112555,0,3,0,6,212778
22,14588,0,0,0,0,0,0,0,0,112555,0,3,0,7,222592
55,14589,0,0,3,0,0,0,0,0,112555,1,3,0,9,233711
8,14590,0,0,0,0,0,0,0,0,112555,0,3,0,11,232232
17,14591,0,0,0,0,0,0,0,0,112555,0,3,0,12,238577
27,14592,0,0,4,0,0,0,0,0,112555,1,3,0,16,255245
7,14593,0,0,9,0,0,0,0,0,112555,1,3,0,24,240280
9,14594,0,0,0,0,0,0,0,0,112555,0,3,0,26,83869
10,14595,0,0,1,0,0,0,0,0,112555,0,3,0,28,239962
71,14596,0,0,3,0,0,0,0,0,112555,1,3,0,28,71455
13,14597,1,0,1,0,0,1,0,0,112555,0,3,0,28,71639
5,14598,0,0,0,0,0,0,0,0,112555,0,3,0,28,212347
23,14599,0,0,0,0,0,0,0,0,112555,0,3,0,28,252662
11,14600,0,0,0,0,0,0,0,0,112555,0,3,0,28,84163
19,14601,0,0,0,0,0,0,0,0,112555,0,3,0,28,71638
26,14602,0,0,0,0,0,0,0,0,112555,0,3,0,28,256791
16,14603,0,0,2,0,0,0,0,0,112555,1,3,0,28,71411
3,14604,0,0,0,0,0,0,0,0,112555,0,3,0,28,76380
15,14605,0,0,0,0,0,0,0,0,112555,0,3,0,28,71689
44,14606,0,0,0,0,0,0,0,0,112555,0,3,0,28,235836
25,14607,0,0,0,0,0,0,0,0,112555,0,3,0,29,83870
89,14608,0,0,0,0,0,0,0,0,112555,0,3,0,29,191979
37,14609,0,0,0,0,0,0,0,0,112555,0,3,0,29,71688
14,14610,1,0,1,0,0,1,0,0,112555,0,3,0,29,273815
70,14611,0,0,0,0,0,0,0,0,112555,0,3,0,29,83872
42,14612,0,0,0,0,0,0,0,0,112555,0,3,0,29,273816
1,14613,0,0,0,0,0,0,0,0,112555,0,3,0,29,252428
24,14614,0,0,2,0,0,1,0,0,112555,1,3,0,29,199183
77,14615,0,0,0,0,0,0,0,0,112555,0,3,0,29,76379
99,14616,0,0,0,0,0,0,0,0,112555,0,3,0,29,228176
20,14617,0,0,0,0,0,0,0,0,112555,0,3,0,29,71315
47,14618,0,0,0,0,0,0,0,0,112555,0,3,0,29,83871
6,14619,0,0,0,0,0,0,0,0,112555,0,3,0,29,83866
41,14620,0,0,0,0,0,0,0,0,112555,0,3,0,29,228526
21,14621,0,0,0,0,0,0,0,0,112558,0,3,0,0,203004
27,14622,0,0,0,0,0,0,0,0,112558,0,3,0,3,244837
20,14623,0,0,1,0,0,0,0,0,112558,1,3,0,4,247689
3,14624,0,0,0,0,0,0,0,0,112558,0,3,0,6,83504
22,14625,0,0,0,0,0,0,0,0,112558,0,3,0,7,231946
8,14626,0,0,0,0,0,0,0,0,112558,0,3,0,9,231942
7,14627,0,0,1,0,0,1,0,0,112558,1,3,0,11,247844
91,14628,0,0,1,0,0,0,0,0,112558,1,3,0,12,278595
44,14629,0,0,8,0,0,0,0,0,112558,1,3,0,16,210544
10,14630,0,0,0,0,0,0,0,0,112558,0,3,0,18,83530
19,14631,0,0,1,0,0,0,0,0,112558,1,3,0,25,243321
34,14632,0,0,0,0,0,0,0,0,112558,0,3,0,28,227982
14,14633,0,0,0,0,0,0,0,0,112558,0,3,0,28,254914
5,14634,0,0,1,0,0,0,0,0,112558,1,3,0,28,274422
25,14635,0,0,0,0,0,0,0,0,112558,0,3,0,28,71369
13,14636,0,0,0,0,0,0,0,0,112558,0,3,0,28,252427
98,14637,0,0,0,0,0,0,0,0,112558,0,3,0,28,221756
16,14638,0,0,0,0,0,0,0,0,112558,0,3,0,28,246345
11,14639,0,0,0,0,0,0,0,0,112558,0,3,0,28,233552
15,14640,0,0,0,0,0,0,0,0,112558,0,3,0,28,233284
99,14641,0,0,0,0,0,0,0,0,112558,0,3,0,28,252952
80,14642,0,0,0,0,0,0,0,0,112558,0,3,0,28,258391
24,14643,0,0,0,0,0,0,0,0,112558,0,3,0,28,245075
1,14644,0,0,0,0,0,0,0,0,112558,0,3,0,29,239811
23,14645,0,0,0,0,0,0,0,0,112558,0,3,0,29,76834
81,14646,0,0,0,0,0,0,0,0,112558,0,3,0,29,214931
96,14647,0,0,0,0,0,0,0,0,112558,0,3,0,29,71196
77,14648,0,0,0,0,0,0,0,0,112558,0,3,0,29,76837
31,14649,0,0,0,0,0,0,0,0,112558,0,3,0,29,80198
90,14650,0,0,1,0,0,0,0,0,112558,1,3,0,29,71200
87,14651,0,0,0,0,0,0,0,0,112558,0,3,0,29,84221
82,14652,0,0,0,0,0,0,0,0,112558,0,3,0,29,84217
84,14653,0,0,0,0,0,0,0,0,112558,0,3,0,29,84216
83,14654,0,0,0,0,0,0,0,0,112558,0,3,0,29,84218
85,14655,0,0,0,0,0,0,0,0,112558,0,3,0,29,84223
88,14656,0,0,0,0,0,0,0,0,112558,0,3,0,29,84220
86,14657,0,0,0,0,0,0,0,0,112558,0,3,0,29,84222
97,14658,0,0,0,0,0,0,0,0,112558,0,3,0,29,85170
71,14659,0,0,0,0,0,0,0,0,322,0,3,0,0,270038
20,14660,0,0,0,0,0,0,0,0,322,0,3,0,4,83804
15,14661,0,0,0,0,0,0,0,0,322,0,3,0,5,276170
4,14662,0,0,0,0,0,0,0,0,322,0,3,0,6,83043
54,14663,0,0,1,0,0,0,0,0,322,0,3,0,12,81865
6,14664,0,0,0,0,0,0,0,0,322,0,3,0,13,199282
2,14665,0,0,1,0,0,0,0,0,322,0,3,0,15,250805
31,14666,0,0,2,0,0,0,0,0,322,1,3,0,16,238988
10,14667,1,0,8,0,0,1,0,0,322,1,3,0,18,72246
99,14668,1,0,1,0,0,1,0,0,322,0,3,0,24,208159
7,14669,0,0,9,0,0,0,0,0,322,1,3,0,26,265793
19,14670,0,0,0,0,0,0,0,0,322,0,3,0,28,75526
5,14671,0,0,0,0,0,0,0,0,322,0,3,0,28,74643
16,14672,0,0,0,0,0,0,0,0,322,0,3,0,28,79651
27,14673,0,0,0,0,0,0,0,0,322,0,3,0,28,251281
1,14674,0,0,0,0,0,0,0,0,322,0,3,0,28,272383
8,14675,0,0,1,0,0,0,0,0,322,0,3,0,28,277540
52,14676,0,0,1,0,0,0,0,0,322,0,3,0,28,279669
34,14677,0,0,0,0,0,0,0,0,322,0,3,0,28,242759
17,14678,0,0,2,0,0,0,0,0,322,1,3,0,28,255258
28,14679,0,0,2,0,0,0,0,0,322,1,3,0,28,276644
18,14680,0,0,2,0,0,0,0,0,322,1,3,0,28,261490
11,14681,0,0,0,0,0,0,0,0,322,0,3,0,28,259083
58,14682,0,0,0,0,0,0,0,0,322,0,3,0,29,75524
30,14683,0,0,0,0,0,0,0,0,322,0,3,0,29,271638
50,14684,0,0,0,0,0,0,0,0,322,0,3,0,29,73193
73,14685,0,0,0,0,0,0,0,0,322,0,3,0,29,80111
22,14686,0,0,1,0,0,0,0,0,322,0,3,0,29,79654
3,14687,0,0,1,0,0,0,0,0,322,0,3,0,29,213323
14,14688,0,0,2,0,0,0,0,0,322,1,3,0,29,269497
32,14689,0,0,0,0,0,0,0,0,324,0,3,0,0,206307
18,14690,0,0,0,0,0,0,0,0,324,0,3,0,3,234138
4,14691,0,0,2,0,0,0,0,0,324,0,3,0,4,224821
15,14692,0,0,1,0,0,0,0,0,324,0,3,0,6,252527
14,14693,0,0,0,0,0,0,0,0,324,0,3,0,7,73846
8,14694,0,0,2,0,0,1,0,0,324,0,3,0,9,244399
28,14695,0,0,3,0,0,0,0,0,324,0,3,0,11,212939
9,14696,0,0,11,0,0,3,0,0,324,1,3,0,12,206254
10,14697,0,0,5,0,0,3,0,0,324,1,3,0,16,257083
38,14698,0,0,0,0,0,0,0,0,324,0,3,0,18,82355
97,14699,0,0,10,0,0,1,0,0,324,1,3,0,25,229448
90,14700,0,0,9,0,0,0,0,0,324,1,3,0,28,244185
11,14701,0,0,1,0,0,0,0,0,324,0,3,0,28,236721
7,14702,0,0,0,0,0,0,0,0,324,0,3,0,28,240544
17,14703,0,0,0,0,0,0,0,0,324,0,3,0,28,234856
99,14704,0,0,0,0,0,0,0,0,324,0,3,0,28,85258
5,14705,0,0,0,0,0,0,0,0,324,0,3,0,28,245017
2,14706,0,0,0,0,0,0,0,0,324,0,3,0,28,73377
30,14707,0,0,1,0,0,0,0,0,324,0,3,0,28,239740
21,14708,0,0,6,0,0,0,0,0,324,1,3,0,28,245218
39,14709,0,0,0,0,0,0,0,0,324,0,3,0,28,82454
35,14710,0,0,0,0,0,0,0,0,324,0,3,0,28,81688
45,14711,0,0,1,0,0,0,0,0,324,0,3,0,28,80265
36,14712,1,0,1,0,0,1,0,0,324,0,3,0,29,82208
33,14713,0,0,0,0,0,0,0,0,324,0,3,0,29,83944
19,14714,0,0,1,0,0,0,0,0,324,0,3,0,29,237181
1,14715,0,0,0,0,0,0,0,0,324,0,3,0,29,189021
25,14716,0,0,0,0,0,0,0,0,324,0,3,0,29,235565
34,14717,0,0,0,0,0,0,0,0,324,0,3,0,29,279079
25,14718,0,0,0,0,0,0,0,0,894,0,3,0,0,204842
2,14719,0,0,2,0,0,0,0,0,894,1,3,0,4,243025
42,14720,0,0,0,0,0,0,0,0,894,0,3,0,5,231111
27,14721,0,0,1,0,0,0,0,0,894,0,3,0,6,245361
22,14722,0,0,0,0,0,0,0,0,894,0,3,0,12,239425
6,14723,0,0,2,0,0,0,0,0,894,1,3,0,13,71151
15,14724,0,0,0,0,0,0,0,0,894,0,3,0,15,264433
44,14725,0,0,0,0,0,0,0,0,894,0,3,0,16,83431
7,14726,0,0,1,0,0,0,0,0,894,0,3,0,18,246168
29,14727,0,0,6,0,0,1,0,0,894,1,3,0,24,76579
19,14728,0,1,12,0,0,0,0,0,894,1,3,0,26,251381
9,14729,0,0,1,0,0,0,0,0,894,0,3,0,28,253173
46,14730,0,0,0,0,0,0,0,0,894,0,3,0,28,81300
36,14731,0,0,0,0,0,0,0,0,894,0,3,0,28,82353
4,14732,0,0,1,0,0,0,0,0,894,0,3,0,28,228770
1,14733,0,0,0,0,0,0,0,0,894,0,3,0,28,73240
23,14734,0,0,0,0,0,0,0,0,894,0,3,0,28,191783
48,14735,0,0,0,0,0,0,0,0,894,0,3,0,28,275960
8,14736,0,0,3,0,0,2,0,0,894,1,3,0,28,212267
3,14737,0,0,0,0,0,0,0,0,894,0,3,0,28,275206
11,14738,0,0,2,0,0,0,0,0,894,1,3,0,28,73218
33,14739,0,0,0,0,0,0,0,0,894,0,3,0,28,82354
14,14740,0,0,1,0,0,0,0,0,894,0,3,0,28,71263
18,14741,0,0,0,0,0,0,0,0,894,0,3,0,29,74009
12,14742,0,0,0,0,0,0,0,0,894,0,3,0,29,79210
35,14743,0,0,0,0,0,0,0,0,894,0,3,0,29,75943
32,14744,0,0,0,0,0,0,0,0,894,0,3,0,29,271878
45,14745,0,0,0,0,0,0,0,0,894,0,3,0,29,80144
38,14746,0,0,0,0,0,0,0,0,894,0,3,0,29,271879
43,14747,0,0,0,0,0,0,0,0,894,0,3,0,29,77117
10,14748,0,0,7,0,0,0,0,0,894,1,3,0,29,246230
34,14749,0,0,0,0,0,0,0,0,894,0,3,0,29,74038
39,14750,0,0,0,0,0,0,0,0,894,0,3,0,29,75944
49,14751,0,0,0,0,0,0,0,0,894,0,3,0,29,83946
1,14752,0,0,0,0,0,0,0,0,896,0,3,0,0,190243
6,14753,0,0,1,0,0,0,0,0,896,0,3,0,3,258880
4,14754,0,0,0,0,0,0,0,0,896,0,3,0,4,244603
24,14755,0,0,2,0,0,0,0,0,896,0,3,0,6,252017
31,14756,0,0,3,0,0,0,0,0,896,1,3,0,7,239016
5,14757,0,0,2,0,0,0,0,0,896,0,3,0,9,262062
22,14758,0,0,1,0,0,0,0,0,896,0,3,0,11,247599
21,14759,0,0,3,0,0,1,0,0,896,1,3,0,12,270828
11,14760,0,0,9,0,0,2,0,0,896,1,3,0,16,260651
10,14761,0,0,11,0,0,1,0,0,896,1,3,0,18,193348
23,14762,0,0,3,0,0,0,0,0,896,1,3,0,25,222352
8,14763,0,0,1,0,0,0,0,0,896,0,3,0,28,252025
28,14764,0,0,0,0,0,0,0,0,896,0,3,0,28,270847
14,14765,0,0,0,0,0,0,0,0,896,0,3,0,28,80343
3,14766,0,0,0,0,0,0,0,0,896,0,3,0,28,257005
13,14767,0,0,0,0,0,0,0,0,896,0,3,0,28,209332
27,14768,0,0,0,0,0,0,0,0,896,0,3,0,28,240099
43,14769,0,0,0,0,0,0,0,0,896,0,3,0,28,275600
18,14770,1,0,2,0,0,1,0,0,896,0,3,0,28,262105
29,14771,0,0,0,0,0,0,0,0,896,0,3,0,28,263881
47,14772,0,0,0,0,0,0,0,0,896,0,3,0,28,71838
46,14773,0,0,0,0,0,0,0,0,896,0,3,0,28,76618
37,14774,0,0,2,0,0,0,0,0,896,0,3,0,28,83612
19,14775,0,0,0,0,0,0,0,0,896,0,3,0,29,73582
66,14776,0,0,0,0,0,0,0,0,896,0,3,0,29,276638
25,14777,0,0,0,0,0,0,0,0,896,0,3,0,29,276173
17,14778,0,0,1,0,0,0,0,0,896,0,3,0,29,243960
77,14779,0,0,0,0,0,0,0,0,896,0,3,0,29,84085
1,14780,0,0,0,0,0,0,0,0,897,0,3,0,0,262862
20,14781,0,0,3,0,0,2,0,0,897,0,3,0,3,231039
5,14782,0,0,0,0,0,0,0,0,897,0,3,0,4,234817
4,14783,0,0,1,0,0,0,0,0,897,0,3,0,6,279896
46,14784,0,0,3,0,0,0,0,0,897,0,3,0,7,73657
24,14785,0,0,1,0,0,0,0,0,897,0,3,0,9,257344
6,14786,0,0,0,0,0,0,0,0,897,0,3,0,11,80094
81,14787,0,0,4,0,0,0,0,0,897,0,3,0,12,244592
11,14788,0,1,12,0,0,1,0,0,897,1,3,0,16,256980
73,14789,0,0,7,0,0,0,0,0,897,1,3,0,18,80138
27,14790,1,0,5,0,0,1,0,0,897,1,3,0,25,275090
10,14791,0,0,1,0,0,0,0,0,897,0,3,0,28,244082
19,14792,1,0,4,0,0,2,0,0,897,0,3,0,28,75573
14,14793,0,0,1,0,0,0,0,0,897,0,3,0,28,273127
22,14794,0,0,0,0,0,0,0,0,897,0,3,0,28,76263
90,14795,0,0,0,0,0,0,0,0,897,0,3,0,28,223968
16,14796,0,0,7,0,0,0,0,0,897,1,3,0,28,81544
2,14797,0,0,1,0,0,0,0,0,897,0,3,0,28,270928
9,14798,0,0,6,0,0,0,0,0,897,1,3,0,28,239432
29,14799,0,0,0,0,0,0,0,0,897,0,3,0,28,279599
39,14800,0,0,0,0,0,0,0,0,897,0,3,0,28,80350
7,14801,0,0,4,0,0,0,0,0,897,0,3,0,28,269947
34,14802,0,0,0,0,0,0,0,0,897,0,3,0,28,71839
31,14803,0,0,0,0,0,0,0,0,897,0,3,0,29,82352
45,14804,0,0,0,0,0,0,0,0,897,0,3,0,29,82702
80,14805,0,0,0,0,0,0,0,0,897,0,3,0,29,80139
41,14806,0,0,0,0,0,0,0,0,897,0,3,0,29,73176
3,14807,0,0,0,0,0,0,0,0,897,0,3,0,29,247042
71,14808,0,0,0,0,0,0,0,0,897,0,3,0,29,279241
1,14809,0,0,0,0,0,0,0,0,898,0,3,0,0,229956
4,14810,0,0,2,0,0,0,0,0,898,0,3,0,4,244490
26,14811,0,0,2,0,0,0,0,0,898,0,3,0,5,266000
3,14812,0,0,1,0,0,0,0,0,898,0,3,0,6,276130
10,14813,0,0,1,0,0,0,0,0,898,0,3,0,10,238980
28,14814,0,0,2,0,0,0,0,0,898,0,3,0,12,252183
16,14815,0,0,7,0,0,2,0,0,898,1,3,0,13,228645
11,14816,0,0,11,0,0,0,0,0,898,1,3,0,15,258784
36,14817,0,0,2,0,0,0,0,0,898,0,3,0,16,245428
18,14818,0,1,15,0,0,1,0,0,898,1,3,0,24,75654
14,14819,2,0,10,0,0,2,0,0,898,1,3,0,26,261444
8,14820,0,0,0,0,0,0,0,0,898,0,3,0,28,210619
7,14821,0,0,3,0,0,0,0,0,898,1,3,0,28,263745
63,14822,0,0,1,0,0,0,0,0,898,0,3,0,28,70500
77,14823,0,0,0,0,0,0,0,0,898,0,3,0,28,276670
25,14824,0,0,0,0,0,0,0,0,898,0,3,0,28,239746
80,14825,0,0,0,0,0,0,0,0,898,0,3,0,28,236449
74,14826,0,0,0,0,0,0,0,0,898,0,3,0,28,81862
72,14827,0,0,0,0,0,0,0,0,898,0,3,0,28,78569
19,14828,0,0,0,0,0,0,0,0,898,0,3,0,28,83531
21,14829,0,0,0,0,0,0,0,0,898,0,3,0,28,278260
82,14830,0,0,0,0,0,0,0,0,898,0,3,0,28,83947
23,14831,0,0,0,0,0,0,0,0,898,0,3,0,28,252030
47,14832,0,0,0,0,0,0,0,0,898,0,3,0,29,80141
6,14833,0,0,0,0,0,0,0,0,898,0,3,0,29,73908
64,14834,0,0,1,0,0,0,0,0,898,0,3,0,29,258043
71,14835,0,0,0,0,0,0,0,0,898,0,3,0,29,76577
35,14836,0,0,0,0,0,0,0,0,898,0,3,0,29,270035
69,14837,0,0,2,0,0,0,0,0,898,0,3,0,29,81858
60,14838,0,0,0,0,0,0,0,0,898,0,3,0,29,80140
66,14839,0,0,0,0,0,0,0,0,898,0,3,0,29,81860
81,14840,0,0,0,0,0,0,0,0,898,0,3,0,29,84035
1,14841,0,0,0,0,0,0,0,0,900,0,3,0,0,256726
