playerid_key,player_name,current_teamid,current_teamname,penalties,skillmoves,accessorycolourcode2,tattoohead,shoecolorcode1,tattooleftleg,hairtypecode,longshots,standingtackle,skintypecode,volleys,role2,gender,role1,gkhandling,headassetid,finishingcode1,gkglovetypecode,preferredposition6,commonnameid,tattooback,role3,tattooleftarm,eyebrowcode,headclasscode,tattoorightleg,undershortstyle,lipcolor,finishingcode2,preferredfoot,muscularitycode,ballcontrol,usercaneditname,shohan,preferredposition2,sprintspeed,hairstylecode,preferredposition3,iscustomized,icontrait1,tattoofront,headtypecode,skillmoveslikelihood,shoedesigncode,slidingtackle,icontrait2,lastnameid,agility,gksavetype,defensiveawareness,acceleration,runstylecode,overallrating,jerseysleevelengthcode,jumping,avatarpomid,preferredposition7,freekickaccuracy,playerjerseynameid,birthdate,internationalrep,stamina,positioning,reactions,curve,tattoorightarm,preferredposition4,runningcode1,vision,eyecolorcode,facepsdlayer0,defspe,weakfootabilitytypecode,headingaccuracy,pacdiv,accessorycolourcode3,accessorycolourcode4,paskic,accessorycode2,gkreflexes,skintonecode,nationality,skinsurfacepack,skinmakeup,emotion,accessorycode1,role4,phypos,personality,hasseasonaljersey,smallsidedshoetypecode,aggression,trait2,modifier,animfreekickstartposcode,composure,trait1,longpassing,accessorycolourcode1,gkkicking,isretiring,jerseyfit,eyedetail,facepsdlayer1,facialhaircolorcode,jerseystylecode,potential,sideburnscode,dribbling,socklengthcode,animpenaltiesstartposcode,shoecolorcode2,strength,accessorycode4,runningcode2,shotpower,facialhairtypecode,balance,headvariation,contractvaliduntil,faceposerpreset,gkkickstyle,preferredposition5,weight,firstnameid,sockstylecode,shoetypecode,haircolorcode,shortpassing,playerjointeamdate,crossing,interceptions,skincomplexion,preferredposition1,shortstyle,finishing,bodytypecode,gkdiving,role5,accessorycode3,gkpositioning,playerid,hashighqualityhead,height,driref
212912,,-1,,36,1,0,0,30,0,234,55,72,0,25,11,0,13,11,212912,0,0,-1,28842,0,0,0,2120000,1,0,0,0,0,1,0,60,0,48,-1,72,0,-1,0,0,0,557,1,0,68,0,28831,73,0,70,65,0,70,0,81,0,-1,30,47516,150357,1,72,45,57,32,0,-1,0,60,3,0,70,3,72,69,0,0,55,0,9,4,167,221002,0,3,0,0,75,3,0,501,71,0,0,0,57,704512,69,0,9,0,0,1,0,0,1,70,0,55,2,0,31,78,0,0,54,0,64,0,2030,0,0,-1,70,17546,1,124,0,64,161893,38,65,4,5,0,46,2,11,0,0,14,212912,0,184,59
212915,,-1,,25,0,0,0,30,0,67,11,11,0,16,0,0,45,63,212915,0,62,-1,39660,0,0,0,60101,1,0,0,0,0,2,0,24,0,63,-1,49,0,-1,0,0,0,507,0,0,12,0,39650,32,0,12,45,0,63,3,67,0,-1,17,30219,149501,1,25,18,59,16,0,-1,0,54,9,0,47,3,16,64,0,0,62,0,64,3,167,231102,0,3,0,0,60,4,3,501,19,0,1,0,31,0,25,0,62,0,0,1,0,0,1,63,0,12,0,0,31,75,0,0,47,0,46,0,2030,0,3,-1,85,30218,1,145,0,26,160430,20,24,1,0,0,16,5,64,0,0,60,212915,0,189,64
212934,,-1,,57,2,0,0,30,0,1068,66,33,7,64,0,0,38,15,212934,0,0,-1,0,0,0,0,1140401,1,0,0,0,0,1,0,72,0,68,16,69,0,18,0,0,0,1508,2,0,30,0,40409,77,0,27,71,0,70,0,73,0,-1,48,40409,149436,1,70,70,65,58,0,-1,0,71,3,0,33,4,64,74,0,0,69,0,15,5,18,234101,0,3,0,0,60,3,0,503,37,0,0,0,59,1048576,71,0,15,0,0,1,0,0,1,71,0,74,0,0,31,58,0,0,69,30,66,0,2027,0,0,-1,75,238,1,48,0,70,159136,68,29,3,27,0,69,1,8,0,0,14,212934,0,180,73
212939,,-1,,47,2,0,0,30,0,1075,54,70,1,49,16,0,14,9,212939,0,0,-1,0,0,18,0,2290101,1,0,0,0,0,1,0,67,0,58,14,35,0,-1,0,0,0,46,2,0,66,0,9760,61,0,66,53,0,68,0,67,0,-1,37,9760,149976,1,71,59,61,45,0,-1,0,61,6,0,67,3,65,43,0,0,62,0,9,3,18,232001,0,1,6,0,71,3,0,501,74,0,1,0,63,524288,64,0,7,0,0,2,0,5,1,68,0,66,1,0,31,70,0,0,62,27,62,0,2026,0,0,-1,83,8642,1,108,3,67,160227,62,66,1,10,0,60,2,10,0,0,8,212939,0,181,65
212977,,-1,,39,1,0,0,30,0,211,52,72,0,48,0,0,11,15,212977,0,0,-1,0,0,0,0,1360000,0,0,0,0,0,1,0,67,0,50,-1,84,0,-1,0,0,0,4000,1,0,72,0,34824,65,0,74,73,0,74,0,81,0,-1,35,34824,150662,1,75,48,73,41,0,-1,0,68,2,0,73,3,76,79,0,0,62,0,13,2,21,232001,0,3,0,0,78,3,3,501,72,2048,0,0,69,262144,65,0,10,0,2,2,2,5,1,74,0,65,0,0,31,81,0,0,63,16,62,0,2027,0,0,-1,88,27139,1,35,5,72,160602,50,73,1,5,0,45,5,7,0,0,15,212977,1,190,66
212990,,-1,,55,2,0,0,30,0,184,61,59,0,56,14,0,18,9,212990,0,0,-1,0,0,0,0,2290101,1,0,0,0,0,1,0,64,0,60,10,66,0,18,0,0,0,55,2,0,57,0,6212,70,0,57,69,0,63,0,57,0,-1,64,6212,150892,1,70,60,62,63,0,-1,0,62,1,0,57,3,42,67,0,0,62,0,11,2,35,232001,0,4,0,0,64,4,0,501,54,0,0,0,62,0,63,0,8,0,0,2,0,7,1,63,0,63,1,0,31,66,0,0,66,259,74,0,2027,0,0,-1,75,6144,1,159,7,64,160605,56,60,1,14,0,57,2,11,0,0,16,212990,0,180,64
212994,,-1,,69,2,0,0,30,0,149,61,27,0,62,0,0,41,9,212994,0,0,-1,0,0,0,0,30000,1,0,0,0,0,1,0,61,0,64,-1,57,0,-1,0,0,0,3,1,0,24,0,14936,77,0,31,66,0,62,0,69,0,-1,63,14936,150533,1,57,63,61,65,0,-1,0,57,1,0,31,3,63,61,0,0,58,0,9,2,14,232001,0,4,0,0,57,3,0,501,39,2048,0,0,65,0,49,0,15,0,0,2,0,27,1,62,0,61,0,0,31,63,0,0,67,243,73,0,2026,0,0,-1,72,31213,1,363,5,60,161169,57,26,1,25,0,63,2,6,0,0,13,212994,0,180,63
213017,,-1,,48,1,0,0,30,0,162,39,70,0,43,0,0,12,15,213017,0,0,-1,0,0,0,0,1140000,0,0,0,0,0,2,0,65,0,39,-1,65,0,-1,0,0,0,30,1,0,69,0,8679,65,0,70,64,0,69,0,77,0,-1,40,8679,150781,1,65,37,66,44,0,-1,0,37,2,3,70,3,68,65,0,0,58,0,6,4,14,232001,0,3,0,0,71,4,0,501,62,0,0,0,72,0,68,0,10,0,1,2,0,6,1,69,0,60,0,0,31,77,0,0,42,4,62,0,2026,0,0,-1,74,4136,1,39,6,68,160622,61,70,1,5,0,36,5,6,0,0,15,213017,1,185,63
213018,,-1,,54,1,0,0,30,0,655,55,64,0,41,14,0,18,16,213018,0,0,-1,0,0,0,0,1130000,1,0,0,0,0,1,0,64,0,53,10,58,0,-1,0,0,0,1512,1,0,60,0,7941,84,0,60,63,0,64,0,48,0,-1,43,7941,150462,1,89,59,64,59,0,-1,0,61,1,0,61,3,49,60,0,0,61,0,14,2,14,232001,0,3,0,0,60,2,0,502,63,0,0,0,61,67174400,62,0,7,0,0,2,0,18,1,64,0,60,0,0,31,45,0,0,56,45,90,0,2027,0,0,-1,69,32060,1,64,1,66,161333,55,62,1,14,0,52,7,9,0,0,12,213018,0,170,65
213064,,-1,,42,1,0,0,30,0,240,38,69,0,36,11,0,10,15,213064,0,0,-1,0,0,8,0,60101,1,0,0,0,0,2,0,60,0,44,5,65,0,16,0,0,0,2504,1,0,62,0,6157,60,0,62,57,0,66,0,72,0,-1,41,6157,149652,1,77,54,64,61,0,-1,0,52,1,0,66,3,65,62,0,0,58,0,6,4,72,233101,0,4,0,0,75,4,3,502,78,256,2,0,61,589824,63,0,8,0,0,2,0,0,1,67,0,63,2,0,31,74,0,0,55,287,78,0,2028,0,0,-1,79,12229,1,247,6,60,161404,58,68,4,7,0,41,2,8,0,0,12,213064,0,180,63
213092,,-1,,24,1,0,0,30,0,53,15,69,0,14,18,0,15,10,213092,0,0,-1,0,0,0,0,1360101,0,0,0,0,0,1,0,55,0,19,14,63,0,5,0,0,0,3510,1,0,59,0,29609,63,0,69,48,0,67,0,69,0,-1,20,29609,150509,1,78,15,60,49,0,-1,0,40,7,0,67,3,63,56,0,0,53,0,9,2,70,232001,0,3,27,0,75,5,0,503,70,4608,1,0,58,0,66,1,10,0,0,2,2,6,0,67,0,43,0,0,31,76,0,0,32,243,82,0,2028,0,0,-1,82,32576,1,103,5,72,158810,34,69,1,10,0,15,3,15,0,0,7,213092,1,171,52
213094,,-1,,43,1,0,0,30,0,21,40,60,0,39,23,0,4,14,213094,0,0,-1,0,0,0,0,30101,1,0,0,0,0,1,0,57,0,45,12,71,0,10,0,0,0,2009,1,0,59,0,31858,67,0,55,69,0,62,0,74,0,-1,41,31858,149841,1,80,55,57,57,0,-1,0,59,8,0,57,3,60,70,0,0,56,0,11,1,198,232001,0,3,0,0,74,5,3,501,65,2560,2,0,59,0,54,0,13,0,0,2,0,0,1,62,0,57,2,0,31,75,0,0,53,245,65,0,2027,0,0,-1,71,35001,1,86,3,57,160329,54,52,1,3,0,44,1,10,0,0,10,213094,0,181,59
213105,,-1,,55,1,0,0,30,0,77,68,65,0,68,16,0,20,11,213105,0,0,-1,0,0,0,0,2080000,1,0,0,0,0,1,0,66,0,64,10,51,0,-1,0,0,0,2009,1,0,62,0,11216,61,0,62,52,0,67,0,66,0,-1,68,11216,150398,1,76,63,66,68,0,-1,0,70,3,0,63,4,54,51,0,0,69,0,14,2,50,232001,0,4,0,0,76,2,3,502,75,0,0,0,69,16778248,70,0,9,0,1,2,0,5,1,67,0,63,0,0,31,77,0,0,71,255,65,0,2031,0,0,-1,88,21231,1,75,19,68,161914,68,64,2,14,0,59,5,6,0,0,15,213105,0,185,64
213127,,-1,,50,1,0,0,30,0,65,42,61,0,31,3,0,4,10,213127,0,0,-1,0,0,12,0,2150000,1,0,0,0,0,1,0,60,0,43,5,70,0,10,0,0,0,3504,1,0,61,0,24517,74,0,61,75,0,63,0,86,0,-1,45,24517,151129,1,60,56,62,50,0,-1,0,57,1,0,60,4,55,72,0,0,57,0,6,1,14,232001,0,2,0,0,75,5,0,503,80,2560,2,0,64,0,55,0,10,0,0,2,0,3,1,63,0,60,2,0,31,79,0,0,60,0,75,0,2028,0,0,-1,78,175,1,103,6,60,161799,56,60,1,3,0,36,2,15,0,0,11,213127,0,180,62
213134,,-1,,58,2,0,0,30,0,40,65,48,0,64,36,0,35,16,213134,0,0,-1,0,0,22,0,60101,0,0,0,0,0,1,0,66,0,64,14,74,0,12,0,0,0,1503,2,0,49,0,40975,72,0,43,74,0,67,0,71,0,-1,68,40976,150998,1,64,67,66,72,0,-1,0,67,3,3,48,3,54,74,0,0,65,0,9,2,21,232101,0,1,0,26,66,4,3,503,57,0,0,0,67,0,60,0,13,0,0,2,0,0,1,67,0,68,0,0,31,71,0,0,68,243,69,0,2029,0,0,-1,81,21524,1,248,0,65,160967,63,54,2,23,0,62,2,10,0,0,15,213134,1,184,68
213143,,-1,,54,2,0,0,30,0,77,59,38,0,55,42,0,44,12,213143,0,0,-1,0,0,30,0,2150000,1,0,0,0,0,1,0,58,0,63,16,85,0,12,0,0,0,34,2,0,29,0,27715,61,0,31,80,0,64,0,80,0,-1,44,27715,150531,1,56,63,58,46,0,27,0,54,8,0,38,4,56,83,0,0,50,0,6,2,14,232001,0,3,0,0,69,3,0,503,63,2048,0,0,56,0,42,0,9,0,0,2,0,19,1,64,0,64,0,0,31,77,0,0,69,251,80,0,2027,0,0,-1,83,31213,1,48,5,51,160244,51,44,2,25,0,63,5,6,0,0,6,213143,0,185,62
213147,,-1,,57,2,0,0,30,0,174,60,66,0,54,31,0,18,16,213147,0,0,-1,0,0,14,0,1140301,1,0,0,0,0,1,0,66,0,61,18,68,0,10,0,0,0,2015,1,0,64,0,1656,81,0,66,72,0,68,0,64,0,-1,53,1656,150587,1,86,68,69,57,0,-1,0,68,2,0,65,3,53,70,0,0,66,0,8,2,14,232201,0,1,0,0,71,2,0,501,83,0,0,0,66,67108864,65,0,6,0,0,2,0,7,1,68,0,67,0,0,31,59,0,0,58,251,84,0,2026,0,0,-1,66,17056,1,55,2,69,159503,63,68,2,14,0,64,8,11,0,0,8,213147,0,170,69
213151,,-1,,43,1,0,0,30,0,693,46,58,0,44,5,0,6,11,213151,0,0,-1,0,0,48,0,1140101,1,0,0,0,0,1,0,56,0,47,5,67,0,12,0,0,0,2027,1,0,55,0,27388,62,0,54,67,0,62,0,72,0,-1,45,27388,150843,1,84,50,55,61,0,-1,0,55,2,0,56,3,58,67,0,0,56,0,9,2,14,232001,0,4,24,0,77,4,0,501,72,256,2,0,54,134746112,52,0,14,0,0,2,0,20,1,62,0,58,1,0,31,75,0,0,55,259,58,0,2028,0,0,-1,74,6184,1,58,2,57,161328,60,57,1,3,0,45,5,13,0,0,11,213151,0,188,57
213152,,-1,,79,2,0,0,30,0,451,68,25,0,72,43,0,44,14,213152,0,0,-1,0,0,32,0,40101,0,0,0,0,0,1,0,74,0,74,18,72,0,-1,0,0,0,4502,2,0,28,0,25779,66,0,28,69,0,74,0,85,0,-1,48,25779,150908,1,69,74,73,44,0,-1,0,68,10,2,34,4,74,71,0,0,59,0,12,6,14,232001,0,5,0,0,78,2,0,503,75,4096,0,0,70,536870928,45,0,12,0,0,2,4,6,1,74,0,69,0,0,31,83,0,0,78,243,60,0,2028,0,0,-1,85,6427,1,61,3,69,161693,48,40,5,25,0,75,5,7,0,0,14,213152,1,185,70
213156,,-1,,45,2,0,0,30,0,1,55,37,0,30,0,0,31,13,213156,0,0,-1,0,0,0,0,60101,1,0,0,0,0,1,0,56,0,50,27,85,0,14,0,0,0,1039,2,0,32,0,5559,85,0,27,88,0,59,0,62,0,-1,33,5559,150878,1,65,53,56,34,0,-1,0,58,9,0,30,3,26,86,0,0,51,0,13,7,63,220101,0,3,6,0,61,4,0,503,42,0,0,0,52,0,42,1,16,0,0,2,0,0,1,59,0,62,0,0,31,67,0,0,52,38,78,0,2026,0,0,-1,75,31213,1,249,0,57,161333,51,25,8,18,0,49,2,10,0,0,8,213156,0,175,63
213189,,-1,,75,2,0,0,30,0,57,65,45,0,73,0,0,41,10,213189,0,0,-1,17883,0,0,0,2090101,1,0,0,0,0,1,0,73,0,75,-1,63,0,-1,0,0,0,560,2,0,37,0,17879,61,0,40,59,0,73,0,84,0,-1,55,25286,148835,1,68,78,68,63,0,-1,0,58,9,0,46,4,74,62,0,0,56,0,16,5,167,231102,0,2,0,0,79,4,3,501,67,0,0,0,70,805306449,52,0,11,0,0,2,0,0,1,74,0,64,2,0,31,88,0,0,77,0,81,0,2030,0,0,-1,88,25226,1,163,21,61,161522,40,47,5,25,0,77,3,14,0,0,12,213189,0,183,69
213206,,-1,,25,0,0,0,30,0,633,15,17,0,19,0,0,45,68,213206,0,131,-1,0,0,0,0,2290101,1,0,0,0,0,1,0,18,0,68,-1,44,0,-1,0,0,0,2027,0,0,16,0,35069,48,0,15,49,0,69,3,69,0,-1,16,35069,149203,1,42,13,62,13,0,-1,0,40,1,0,47,2,17,70,0,0,65,0,70,2,95,242101,0,2,0,0,70,2,3,501,15,3,1,0,25,1024,20,0,65,0,0,2,0,6,1,69,0,16,2,0,31,71,0,0,49,251,50,0,2026,0,1,-1,81,5322,1,28,6,25,160056,13,17,1,0,0,17,4,70,0,0,70,213206,0,191,70
213209,,-1,,66,2,0,0,30,0,695,72,60,0,55,15,0,14,7,213209,0,0,-1,0,0,20,0,120000,0,0,0,0,0,1,0,68,0,65,14,69,0,-1,0,0,0,1004,2,0,60,0,444,70,0,63,69,0,67,0,72,0,-1,72,444,150763,1,73,66,67,75,0,-1,0,65,4,4,62,5,65,69,0,0,68,0,7,8,95,230101,0,3,16,0,72,4,3,503,76,0,1,0,71,0,64,1,12,0,0,2,1,21,1,67,0,67,0,0,31,70,0,0,77,112,71,0,2027,0,0,-1,68,19241,1,251,0,70,161897,70,64,7,10,0,58,2,12,0,0,8,213209,1,177,68
213242,,-1,,60,2,3,0,30,0,296,72,77,0,50,17,0,14,16,213242,0,0,-1,0,0,18,0,2150101,0,0,0,0,0,1,0,76,0,65,14,75,0,5,0,0,0,1036,2,0,75,0,35702,77,0,72,76,0,74,0,78,0,-1,52,35702,150228,1,67,69,70,60,0,-1,0,68,9,2,74,3,70,75,0,0,66,16,14,9,18,230101,0,2,6,12,71,4,3,501,77,256,1,0,78,0,70,0,14,0,0,2,1,0,1,74,0,76,0,0,31,69,0,0,73,145,76,0,2029,0,0,-1,78,594,1,35,0,74,160989,54,75,8,10,0,60,2,13,0,0,15,213242,1,182,76
213272,,-1,,21,0,0,0,30,0,284,15,21,0,14,0,0,1,72,213272,0,36,-1,0,0,0,0,2150000,1,0,0,0,0,1,0,35,0,72,-1,48,0,-1,0,0,0,2500,0,0,15,0,47517,65,0,25,54,0,73,0,62,0,-1,21,47517,150779,1,43,16,68,12,0,-1,0,67,3,0,52,2,17,67,0,0,80,0,74,4,52,233101,0,4,0,0,73,3,3,501,35,1,1,0,42,0,31,0,80,0,0,2,0,0,1,73,0,33,0,0,31,54,0,0,60,47,68,0,2027,0,3,-1,75,22230,1,40,0,26,161882,12,25,4,0,0,14,2,68,0,0,73,213272,0,179,74
213281,,-1,,54,1,0,0,30,0,77,45,58,0,45,22,0,15,10,213281,0,0,-1,0,0,0,0,2180101,1,0,0,0,0,1,0,63,0,49,14,55,0,5,0,0,0,2508,1,0,57,0,31162,68,0,54,60,0,60,0,62,0,-1,37,31162,149891,1,68,58,57,42,0,-1,0,59,9,0,56,3,50,57,0,0,57,0,8,3,195,232001,0,3,0,0,65,5,3,501,51,512,1,0,59,0,58,0,14,0,0,2,0,0,1,60,0,58,0,0,31,70,0,0,48,255,70,0,2026,0,0,-1,63,29046,1,380,0,62,161358,56,58,1,10,0,50,7,7,0,0,13,213281,0,170,61
213296,,-1,,83,3,0,0,30,0,240,78,74,0,68,15,0,16,10,213296,0,0,-1,0,0,18,0,2320101,0,0,0,0,0,2,0,82,0,72,14,50,0,-1,0,0,0,24,3,0,66,0,4227,70,0,72,51,0,77,0,69,0,-1,71,4227,150521,2,64,65,74,70,0,-1,0,80,3,0,71,2,62,50,0,0,77,0,15,2,97,232001,0,5,16,0,73,4,0,503,77,0,1,0,80,1057292,79,1,16,0,0,1,2,0,1,77,0,80,0,0,31,76,0,0,83,30,69,0,2026,0,0,-1,78,26396,1,161,0,83,161025,65,73,4,10,0,65,4,9,0,0,9,213296,0,187,79
213301,,-1,,68,2,0,0,30,0,69,71,65,0,64,16,0,22,15,213301,0,0,-1,0,0,0,0,30501,1,0,0,0,0,1,0,72,0,68,10,73,0,18,0,0,0,3,2,0,63,0,15569,92,0,61,84,0,72,0,58,0,-1,65,15569,151158,1,83,69,69,70,0,-1,0,70,9,0,61,4,37,78,0,0,72,0,16,3,4,232001,0,3,0,0,63,4,3,503,68,0,0,0,69,1048840,73,0,13,0,0,2,0,3,1,72,0,73,2,0,31,52,0,0,69,253,92,0,2028,0,0,-1,60,32882,1,321,3,75,160297,68,64,1,14,0,67,8,8,0,0,11,213301,0,168,75
213311,,-1,,47,1,0,0,30,0,189,43,66,0,35,0,0,7,13,213311,0,0,-1,0,0,0,0,10301,1,0,0,0,0,2,0,63,0,45,5,68,0,-1,0,0,0,1550,1,0,61,0,1945,67,0,64,66,0,67,0,72,0,-1,43,1945,149731,1,74,54,65,62,0,-1,0,58,4,0,64,2,70,68,0,0,64,0,8,4,59,233101,0,3,0,0,68,4,3,501,65,0,2,0,70,1024,70,0,10,0,0,0,0,0,1,67,0,64,0,0,31,66,0,0,54,113,62,0,2028,0,0,-1,77,1773,1,31,3,69,161517,63,60,5,7,0,42,2,13,0,0,8,213311,0,183,64
213317,,-1,,50,2,0,0,30,0,1090,50,64,0,47,9,0,10,6,213317,0,0,-1,19594,0,0,0,2150101,1,0,0,0,0,2,0,65,0,45,16,78,0,-1,0,0,0,540,1,0,60,0,19553,74,0,64,73,0,69,0,74,0,-1,69,47518,149627,1,78,59,66,67,0,-1,0,57,9,0,64,3,56,77,0,0,64,0,7,5,167,221101,0,5,0,0,75,4,0,500,74,0,2,0,65,201331720,59,0,12,0,0,0,0,0,1,70,0,60,2,0,31,72,0,0,55,0,79,0,2030,0,0,-1,70,17634,1,98,3,63,161515,71,68,5,7,0,32,1,14,0,0,9,213317,0,177,64
213323,,-1,,39,1,0,0,30,0,36,26,62,1,37,0,0,11,6,213323,0,0,-1,0,0,0,0,40101,1,0,0,0,0,1,0,57,0,34,-1,36,0,-1,0,0,0,4003,1,0,61,0,8833,48,0,60,53,0,62,0,69,0,-1,51,8833,149497,1,52,35,63,39,0,-1,0,43,1,0,62,2,64,45,0,0,49,0,14,2,47,232001,0,4,0,0,66,4,1,500,65,2048,0,0,66,327680,55,0,9,0,0,2,0,1,1,63,0,47,2,0,31,72,0,0,41,0,54,0,2027,0,0,-1,82,32919,1,142,4,56,161333,38,63,2,5,0,32,4,16,0,0,9,213323,0,188,53
213331,,-1,,38,1,0,0,30,0,227,26,89,0,53,13,0,111,8,213331,0,0,-1,0,0,0,0,2290000,0,0,0,0,0,1,0,71,0,38,-1,72,0,-1,0,0,0,1000,1,0,84,0,35599,49,0,88,53,0,87,0,86,0,-1,27,35599,150965,4,76,36,85,37,0,-1,0,57,9,4,87,3,89,63,0,0,60,0,14,8,21,232001,0,2,0,0,86,3,3,501,86,4352,1,0,80,589840,68,0,7,0,0,2,2,0,1,87,0,61,0,0,31,91,0,0,60,30,40,0,2029,0,0,-1,94,17842,1,35,0,79,161676,39,85,6,5,0,32,6,11,0,0,9,213331,1,195,63
213345,,-1,,65,4,0,0,30,0,270,72,27,0,78,25,0,26,3,213345,0,0,-1,0,0,30,0,2290401,0,0,0,0,0,1,0,87,0,74,16,84,0,23,0,2097152,0,1009,3,0,21,0,7612,91,0,29,90,0,82,0,78,0,-1,70,7612,151088,3,65,78,81,83,0,-1,0,80,9,4,30,3,61,87,0,0,78,0,5,8,18,220101,0,2,16,0,61,2,3,500,38,2048,1,0,77,37748768,73,1,5,0,0,2,3,0,1,82,0,88,1,0,31,66,0,0,81,257,85,0,2028,0,0,-1,75,19652,1,98,0,80,161743,79,23,9,12,0,72,274,5,0,0,3,213345,1,181,87
213367,,-1,,42,2,0,0,30,0,513,51,75,0,37,20,0,16,14,213367,0,0,-1,0,0,0,0,2150101,0,0,0,0,0,1,0,75,0,50,14,55,0,-1,0,0,0,1522,1,0,74,0,342,74,0,70,67,0,76,0,66,0,-1,47,342,149860,1,91,58,75,54,0,-1,0,67,9,0,72,3,53,60,0,0,70,0,7,2,18,232001,0,3,0,0,76,5,0,503,78,4864,1,0,72,16844032,74,0,15,0,0,2,0,3,1,76,0,70,0,0,31,68,0,0,69,0,83,0,2029,0,0,-1,65,21064,1,77,20,77,159531,67,77,1,10,0,42,8,7,0,0,8,213367,0,170,73
213374,,-1,,61,1,0,0,30,0,265,63,64,7,44,11,0,12,13,213374,0,0,-1,513,0,0,0,240301,1,0,0,0,0,1,0,56,0,51,-1,51,0,-1,0,0,0,1508,1,0,61,0,40580,46,0,69,38,0,68,0,68,0,-1,61,32773,148466,1,68,27,68,44,0,-1,0,41,9,0,67,2,68,48,0,0,52,0,12,7,54,240201,0,4,0,0,75,5,0,501,79,4608,0,0,70,269025280,59,0,13,0,0,2,0,23,1,68,0,56,0,0,31,78,0,0,74,0,31,0,2031,0,0,-1,85,512,1,320,21,59,161540,43,70,7,5,0,38,5,10,0,0,8,213374,0,193,56
213400,,-1,,49,3,0,0,30,0,273,66,70,0,49,0,0,7,12,213400,0,0,-1,0,0,0,0,2150000,1,0,0,0,0,2,0,72,0,62,16,76,0,-1,0,0,0,1503,2,0,69,0,47519,75,0,64,75,0,71,0,67,0,-1,58,47519,149866,1,75,68,68,61,0,-1,0,68,3,0,66,3,57,76,0,0,68,0,8,4,60,223101,0,3,0,0,66,2,3,500,76,0,2,0,70,136577024,68,0,10,0,0,2,0,0,1,71,0,71,2,0,31,57,0,0,68,0,77,0,2030,0,0,-1,71,9256,1,315,0,69,161901,70,66,4,7,0,59,1,10,0,0,9,213400,0,178,72
213404,,-1,,44,1,0,0,30,0,660,45,71,0,38,48,0,12,11,213404,0,0,-1,0,0,0,0,2290101,0,0,0,0,0,1,0,65,0,48,-1,61,0,-1,0,0,0,4019,1,0,68,0,8701,59,0,69,35,0,70,0,65,0,-1,52,8701,150698,1,64,40,68,53,0,-1,0,64,8,3,70,4,68,49,0,0,60,0,13,3,37,232201,0,3,0,0,71,5,4,501,76,512,0,0,64,0,70,0,8,0,0,2,4,5,1,70,0,61,0,0,31,74,0,0,77,0,53,0,2029,0,0,-1,80,29106,1,70,19,66,161904,44,70,1,5,0,38,4,7,0,0,11,213404,0,189,62
213407,,-1,,22,0,0,0,30,0,693,16,11,6,16,0,0,1,63,213407,0,68,-1,0,0,0,0,240101,0,0,0,0,0,1,0,22,0,63,-1,40,0,-1,0,0,0,48,0,0,14,0,22830,35,0,11,38,0,64,0,56,0,-1,17,22830,150445,1,33,12,59,16,0,-1,0,48,2,3,39,2,16,66,0,0,64,0,62,2,14,232001,0,3,0,0,63,3,3,503,25,0,1,0,44,0,24,0,64,0,1,2,4,5,1,64,0,16,0,0,31,57,0,0,48,0,33,0,2028,0,1,-1,81,24219,1,119,5,27,161333,18,15,1,0,0,16,4,66,0,0,63,213407,1,201,62
213408,,-1,,22,0,0,0,30,0,208,14,24,0,21,0,0,45,58,213408,0,6,-1,0,0,0,0,2120000,1,0,0,0,0,1,0,29,0,58,-1,56,0,-1,0,0,0,1519,0,0,15,0,5048,61,0,14,59,0,59,3,64,0,-1,15,5048,150506,1,40,16,56,14,0,-1,0,45,2,0,58,2,23,61,0,0,53,0,55,1,14,232001,0,2,0,0,58,4,3,503,46,0,1,0,60,0,42,0,56,0,0,2,0,3,1,59,0,15,0,0,31,58,0,0,40,253,61,0,2026,0,1,-1,79,32060,1,361,6,21,161000,14,27,1,0,0,12,4,61,0,0,58,213408,0,185,55
213413,,-1,,22,0,0,0,30,0,1082,11,18,0,19,0,0,45,70,213413,0,143,-1,0,0,0,0,60101,0,0,0,0,0,2,0,30,0,70,-1,45,0,-1,0,0,0,2516,0,0,11,0,37953,56,0,15,48,0,73,3,64,0,-1,17,37953,150151,1,36,6,70,17,0,-1,0,52,3,3,47,2,12,75,0,0,70,0,75,7,55,232001,0,1,0,0,70,4,3,501,24,288,1,0,55,1024,57,0,70,0,0,2,0,0,1,73,0,25,2,0,31,63,0,0,53,266,44,0,2028,0,3,-1,77,21109,1,187,0,44,161355,20,14,7,0,0,17,4,75,0,0,70,213413,1,194,75
213418,,-1,,66,2,0,0,30,0,650,68,31,0,67,42,0,44,15,213418,91,0,-1,0,0,32,0,2090101,0,0,0,0,0,1,0,72,0,71,18,77,0,-1,0,0,0,1024,2,0,22,0,999,75,0,23,75,0,72,0,86,0,-1,46,999,150840,1,71,73,72,55,0,-1,2,60,3,2,31,3,72,76,0,0,59,0,13,8,14,232001,0,3,16,0,74,3,1,503,64,0,0,0,72,16777216,51,1,10,0,0,2,1,0,1,72,0,68,0,0,31,79,0,0,73,248,66,0,2028,0,0,-1,81,7304,1,124,0,68,161013,52,29,8,25,0,73,5,8,0,0,6,213418,1,186,70
